"","Model.name","Algo","Run","Dataset","Eval.metric","Testing.data","Cutoff","Sensitivity","Specificity"
"1","GAM_Full_PA1","GAM","Full","PA1","TSS",0.999,525,100,99.92
"2","GAM_RUN1_PA1","GAM","RUN1","PA1","TSS",0,1000,0,99.92
"3","GAM_RUN2_PA1","GAM","RUN2","PA1","TSS",0,1000,0,99.439
"4","GAM_RUN3_PA1","GAM","RUN3","PA1","TSS",0,1000,0,99.76
"5","GAM_RUN4_PA1","GAM","RUN4","PA1","TSS",0,1000,0,99.92
"6","GAM_RUN5_PA1","GAM","RUN5","PA1","TSS",0,1000,0,99.599
"7","GLM_Full_PA1","GLM","Full","PA1","TSS",0.781,495,80,98.117
"8","GLM_RUN1_PA1","GLM","RUN1","PA1","TSS",0.982,960,100,98.157
"9","GLM_RUN2_PA1","GLM","RUN2","PA1","TSS",0,1000,0,99.76
"10","GLM_RUN3_PA1","GLM","RUN3","PA1","TSS",0,1000,0,99.359
"11","GLM_RUN4_PA1","GLM","RUN4","PA1","TSS",0.974,409,100,97.436
"12","GLM_RUN5_PA1","GLM","RUN5","PA1","TSS",0,1000,0,97.917
"13","MAXENT.Phillips_Full_PA1","MAXENT.Phillips","Full","PA1","TSS",0.982,415,100,98.237
"14","MAXENT.Phillips_RUN1_PA1","MAXENT.Phillips","RUN1","PA1","TSS",0.99,584,100,98.958
"15","MAXENT.Phillips_RUN2_PA1","MAXENT.Phillips","RUN2","PA1","TSS",0.959,44,100,95.513
"16","MAXENT.Phillips_RUN3_PA1","MAXENT.Phillips","RUN3","PA1","TSS",0.974,49,100,97.276
"17","MAXENT.Phillips_RUN4_PA1","MAXENT.Phillips","RUN4","PA1","TSS",0.984,355,100,98.317
"18","MAXENT.Phillips_RUN5_PA1","MAXENT.Phillips","RUN5","PA1","TSS",0.966,48,100,96.554
