"","Model.name","Algo","Run","Dataset","Eval.metric","Testing.data","Cutoff","Sensitivity","Specificity"
"1","GAM_Full_PA1","GAM","Full","PA1","TSS",0.995,970,100,99.519
"2","GAM_RUN1_PA1","GAM","RUN1","PA1","TSS",NA,NA,NA,NA
"3","GAM_RUN2_PA1","GAM","RUN2","PA1","TSS",NA,NA,NA,NA
"4","GAM_RUN3_PA1","GAM","RUN3","PA1","TSS",NA,NA,NA,NA
"5","GAM_RUN4_PA1","GAM","RUN4","PA1","TSS",NA,NA,NA,NA
"6","GAM_RUN5_PA1","GAM","RUN5","PA1","TSS",NA,NA,NA,NA
"7","GLM_Full_PA1","GLM","Full","PA1","TSS",0.743,462,92,82.255
"8","GLM_RUN1_PA1","GLM","RUN1","PA1","TSS",0.716,100,94.737,76.763
"9","GLM_RUN2_PA1","GLM","RUN2","PA1","TSS",0.7,9,94.737,74.76
"10","GLM_RUN3_PA1","GLM","RUN3","PA1","TSS",0.599,29,78.947,80.689
"11","GLM_RUN4_PA1","GLM","RUN4","PA1","TSS",0.764,362,100,76.282
"12","GLM_RUN5_PA1","GLM","RUN5","PA1","TSS",0.751,148,100,74.84
"13","MAXENT.Phillips_Full_PA1","MAXENT.Phillips","Full","PA1","TSS",0.874,258,92,95.333
"14","MAXENT.Phillips_RUN1_PA1","MAXENT.Phillips","RUN1","PA1","TSS",0.665,226,100,66.426
"15","MAXENT.Phillips_RUN2_PA1","MAXENT.Phillips","RUN2","PA1","TSS",0.715,365,100,71.474
"16","MAXENT.Phillips_RUN3_PA1","MAXENT.Phillips","RUN3","PA1","TSS",0.562,9,100,61.058
"17","MAXENT.Phillips_RUN4_PA1","MAXENT.Phillips","RUN4","PA1","TSS",0.632,110,100,63.061
"18","MAXENT.Phillips_RUN5_PA1","MAXENT.Phillips","RUN5","PA1","TSS",0.645,112,100,64.503
